policy,seed,return,length,success,caught
bc,207,608.0,500,1,1
bc,208,0.0,500,0,0
bc,209,0.0,500,0,0
bc,210,0.0,500,0,0
bc,211,0.0,500,0,0
bc,212,0.0,500,0,0
bc,213,833.0,500,1,1
bc,214,166.0,500,1,1
bc,215,0.0,500,0,0
bc,216,0.0,500,0,0
bc,217,860.0,500,1,1
bc,218,295.0,500,1,1
bc,219,587.0,500,1,1
bc,220,466.0,500,1,1
bc,221,960.0,500,1,1
bc,222,949.0,500,1,1
bc,223,0.0,500,0,0
bc,224,666.0,500,1,1
bc,225,0.0,500,0,0
bc,226,0.0,500,0,0
bc,227,0.0,500,0,0
bc,228,652.0,500,1,1
bc,229,0.0,500,0,0
bc,230,964.0,500,1,1
bc,231,0.0,500,0,0
bc,232,0.0,500,0,0
bc,233,0.0,500,0,0
bc,234,0.0,500,0,0
bc,235,0.0,500,0,0
bc,236,819.0,500,1,1
bc,237,565.0,500,1,1
bc,238,80.0,500,1,1
bc,239,0.0,500,0,0
bc,240,0.0,500,0,0
bc,241,203.0,500,1,1
bc,242,0.0,500,0,0
bc,243,0.0,500,0,0
bc,244,0.0,500,0,0
bc,245,0.0,500,0,0
bc,246,986.0,500,1,1
bc,247,954.0,500,1,1
bc,248,394.0,500,1,1
bc,249,921.0,500,1,1
bc,250,0.0,500,0,0
bc,251,139.0,500,1,1
bc,252,0.0,500,0,0
bc,253,519.0,500,1,1
bc,254,944.0,500,1,1
bc,255,648.0,500,1,1
bc,256,0.0,500,0,0
bc,257,0.0,500,0,0
bc,258,0.0,500,0,0
bc,259,0.0,500,0,0
bc,260,0.0,500,0,0
bc,261,744.0,500,1,1
bc,262,973.0,500,1,1
bc,263,973.0,500,1,1
bc,264,636.0,500,1,1
bc,265,960.0,500,1,1
bc,266,239.0,500,1,1
bc,267,0.0,500,0,0
bc,268,0.0,500,0,0
bc,269,0.0,500,0,0
bc,270,0.0,500,0,0
bc,271,0.0,500,0,0
bc,272,0.0,500,0,0
bc,273,0.0,500,0,0
bc,274,0.0,500,0,0
bc,275,971.0,500,1,1
bc,276,705.0,500,1,1
bc,277,15.0,500,1,1
bc,278,0.0,500,0,0
bc,279,0.0,500,0,0
bc,280,0.0,500,0,0
bc,281,0.0,500,0,0
bc,282,0.0,500,0,0
bc,283,0.0,500,0,0
bc,284,0.0,500,0,0
bc,285,0.0,500,0,0
bc,286,0.0,500,0,0
bc,287,0.0,500,0,0
bc,288,269.0,500,1,1
bc,289,0.0,500,0,0
bc,290,731.0,500,1,1
bc,291,935.0,500,1,1
bc,292,0.0,500,0,0
bc,293,443.0,500,1,1
bc,294,0.0,500,0,0
bc,295,0.0,500,0,0
bc,296,0.0,500,0,0
bc,297,0.0,500,0,0
bc,298,0.0,500,0,0
bc,299,0.0,500,0,0
bc,300,96.0,500,1,1
bc,301,0.0,500,0,0
bc,302,562.0,500,1,1
bc,303,0.0,500,0,0
bc,304,0.0,500,0,0
bc,305,56.0,500,1,1
bc,306,785.0,500,1,1
bc,307,967.0,500,1,1
bc,308,0.0,500,0,0
bc,309,0.0,500,0,0
bc,310,0.0,500,0,0
bc,311,0.0,500,0,0
bc,312,211.0,500,1,1
bc,313,0.0,500,0,0
bc,314,0.0,500,0,0
bc,315,0.0,500,0,0
bc,316,0.0,500,0,0
bc,317,903.0,500,1,1
bc,318,0.0,500,0,0
bc,319,0.0,500,0,0
bc,320,0.0,500,0,0
bc,321,0.0,500,0,0
bc,322,0.0,500,0,0
bc,323,0.0,500,0,0
bc,324,432.0,500,1,1
bc,325,772.0,500,1,1
bc,326,826.0,500,1,1
bc,327,966.0,500,1,1
bc,328,0.0,500,0,0
bc,329,0.0,500,0,0
bc,330,0.0,500,0,0
bc,331,0.0,500,0,0
bc,332,0.0,500,0,0
bc,333,977.0,500,1,1
bc,334,0.0,500,0,0
bc,335,0.0,500,0,0
bc,336,565.0,500,1,1
bc,337,517.0,500,1,1
bc,338,0.0,500,0,0
bc,339,798.0,500,1,1
bc,340,0.0,500,0,0
bc,341,761.0,500,1,1
bc,342,0.0,500,0,0
bc,343,0.0,500,0,0
bc,344,727.0,500,1,1
bc,345,973.0,500,1,1
bc,346,0.0,500,0,0
bc,347,471.0,500,1,1
bc,348,0.0,500,0,0
bc,349,0.0,500,0,0
bc,350,0.0,500,0,0
bc,351,0.0,500,0,0
bc,352,627.0,500,1,1
bc,353,0.0,500,0,0
bc,354,0.0,500,0,0
bc,355,500.0,500,1,1
bc,356,0.0,500,0,0
bc,357,216.0,500,1,1
bc,358,355.0,500,1,1
bc,359,0.0,500,0,0
bc,360,672.0,500,1,1
bc,361,548.0,500,1,1
bc,362,0.0,500,0,0
bc,363,157.0,500,1,1
bc,364,0.0,500,0,0
bc,365,0.0,500,0,0
bc,366,0.0,500,0,0
bc,367,52.0,500,1,1
bc,368,0.0,500,0,0
bc,369,0.0,500,0,0
bc,370,0.0,500,0,0
bc,371,920.0,500,1,1
bc,372,0.0,500,0,0
bc,373,0.0,500,0,0
bc,374,0.0,500,0,0
bc,375,0.0,500,0,0
bc,376,762.0,500,1,1
bc,377,233.0,500,1,1
bc,378,857.0,500,1,1
bc,379,879.0,500,1,1
bc,380,0.0,500,0,0
bc,381,0.0,500,0,0
bc,382,0.0,500,0,0
bc,383,0.0,500,0,0
bc,384,0.0,500,0,0
bc,385,768.0,500,1,1
bc,386,0.0,500,0,0
bc,387,0.0,500,0,0
bc,388,0.0,500,0,0
bc,389,0.0,500,0,0
bc,390,800.0,500,1,1
bc,391,0.0,500,0,0
bc,392,157.0,500,1,1
bc,393,0.0,500,0,0
bc,394,813.0,500,1,1
bc,395,0.0,500,0,0
bc,396,0.0,500,0,0
bc,397,591.0,500,1,1
bc,398,0.0,500,0,0
bc,399,0.0,500,0,0
bc,400,0.0,500,0,0
bc,401,0.0,500,0,0
bc,402,0.0,500,0,0
bc,403,0.0,500,0,0
bc,404,169.0,500,1,1
bc,405,0.0,500,0,0
bc,406,698.0,500,1,1
bc,407,783.0,500,1,1
bc,408,0.0,500,0,0
bc,409,259.0,500,1,1
bc,410,0.0,500,0,0
bc,411,0.0,500,0,0
bc,412,0.0,500,0,0
bc,413,269.0,500,1,1
bc,414,0.0,500,0,0
bc,415,0.0,500,0,0
bc,416,0.0,500,0,0
bc,417,327.0,500,1,1
bc,418,0.0,500,0,0
bc,419,0.0,500,0,0
bc,420,0.0,500,0,0
bc,421,0.0,500,0,0
bc,422,0.0,500,0,0
bc,423,104.0,500,1,1
bc,424,778.0,500,1,1
bc,425,485.0,500,1,1
bc,426,898.0,500,1,1
bc,427,0.0,500,0,0
bc,428,0.0,500,0,0
bc,429,65.0,500,1,1
bc,430,0.0,500,0,0
bc,431,0.0,500,0,0
bc,432,472.0,500,1,1
bc,433,398.0,500,1,1
bc,434,0.0,500,0,0
bc,435,0.0,500,0,0
bc,436,0.0,500,0,0
bc,437,0.0,500,0,0
bc,438,694.0,500,1,1
bc,439,0.0,500,0,0
bc,440,0.0,500,0,0
bc,441,585.0,500,1,1
bc,442,0.0,500,0,0
bc,443,0.0,500,0,0
bc,444,792.0,500,1,1
bc,445,0.0,500,0,0
bc,446,0.0,500,0,0
bc,447,0.0,500,0,0
bc,448,0.0,500,0,0
bc,449,217.0,500,1,1
bc,450,0.0,500,0,0
bc,451,0.0,500,0,0
bc,452,499.0,500,1,1
bc,453,0.0,500,0,0
bc,454,0.0,500,0,0
bc,455,0.0,500,0,0
bc,456,0.0,500,0,0
bc,457,0.0,500,0,0
bc,458,156.0,500,1,1
bc,459,110.0,500,1,1
bc,460,427.0,500,1,1
bc,461,0.0,500,0,0
bc,462,875.0,500,1,1
bc,463,0.0,500,0,0
bc,464,582.0,500,1,1
bc,465,414.0,500,1,1
bc,466,0.0,500,0,0
bc,467,0.0,500,0,0
bc,468,0.0,500,0,0
bc,469,461.0,500,1,1
bc,470,0.0,500,0,0
bc,471,0.0,500,0,0
bc,472,486.0,500,1,1
bc,473,542.0,500,1,1
bc,474,0.0,500,0,0
bc,475,0.0,500,0,0
bc,476,368.0,500,1,1
bc,477,737.0,500,1,1
bc,478,0.0,500,0,0
bc,479,0.0,500,0,0
bc,480,0.0,500,0,0
bc,481,794.0,500,1,1
bc,482,0.0,500,0,0
bc,483,0.0,500,0,0
bc,484,963.0,500,1,1
bc,485,0.0,500,0,0
bc,486,0.0,500,0,0
bc,487,0.0,500,0,0
bc,488,968.0,500,1,1
bc,489,0.0,500,0,0
bc,490,0.0,500,0,0
bc,491,963.0,500,1,1
bc,492,0.0,500,0,0
bc,493,90.0,500,1,1
bc,494,0.0,500,0,0
bc,495,0.0,500,0,0
bc,496,0.0,500,0,0
bc,497,0.0,500,0,0
bc,498,0.0,500,0,0
bc,499,0.0,500,0,0
