policy,seed,return,length,success,caught
bc,350,0.0,500,0,0
bc,351,0.0,500,0,0
bc,352,0.0,500,0,0
bc,353,0.0,500,0,0
bc,354,776.0,500,1,1
bc,355,0.0,500,0,0
bc,356,528.0,500,1,1
bc,357,270.0,500,1,1
bc,358,0.0,500,0,0
bc,359,869.0,500,1,1
bc,360,977.0,500,1,1
bc,361,0.0,500,0,0
bc,362,0.0,500,0,0
bc,363,0.0,500,0,0
bc,364,0.0,500,0,0
bc,365,0.0,500,0,0
bc,366,0.0,500,0,0
bc,367,0.0,500,0,0
bc,368,0.0,500,0,0
bc,369,257.0,500,1,1
bc,370,128.0,500,1,1
bc,371,0.0,500,0,0
bc,372,0.0,500,0,0
bc,373,581.0,500,1,1
bc,374,0.0,500,0,0
bc,375,0.0,500,0,0
bc,376,748.0,500,1,1
bc,377,0.0,500,0,0
bc,378,0.0,500,0,0
bc,379,0.0,500,0,0
bc,380,0.0,500,0,0
bc,381,0.0,500,0,0
bc,382,0.0,500,0,0
bc,383,495.0,500,1,1
bc,384,348.0,500,1,1
bc,385,0.0,500,0,0
bc,386,427.0,500,1,1
bc,387,159.0,500,1,1
bc,388,0.0,500,0,0
bc,389,0.0,500,0,0
bc,390,0.0,500,0,0
bc,391,311.0,500,1,1
bc,392,931.0,500,1,1
bc,393,0.0,500,0,0
bc,394,929.0,500,1,1
bc,395,0.0,500,0,0
bc,396,34.0,500,1,1
bc,397,0.0,500,0,0
bc,398,0.0,500,0,0
bc,399,0.0,500,0,0
bc,400,0.0,500,0,0
bc,401,434.0,500,1,1
bc,402,0.0,500,0,0
bc,403,459.0,500,1,1
bc,404,0.0,500,0,0
bc,405,0.0,500,0,0
bc,406,113.0,500,1,1
bc,407,211.0,500,1,1
bc,408,189.0,500,1,1
bc,409,0.0,500,0,0
bc,410,213.0,500,1,1
bc,411,0.0,500,0,0
bc,412,92.0,500,1,1
bc,413,0.0,500,0,0
bc,414,716.0,500,1,1
bc,415,0.0,500,0,0
bc,416,0.0,500,0,0
bc,417,0.0,500,0,0
bc,418,0.0,500,0,0
bc,419,0.0,500,0,0
bc,420,0.0,500,0,0
bc,421,0.0,500,0,0
bc,422,0.0,500,0,0
bc,423,9.0,500,1,1
bc,424,5.0,500,1,1
bc,425,171.0,500,1,1
bc,426,0.0,500,0,0
bc,427,0.0,500,0,0
bc,428,224.0,500,1,1
bc,429,80.0,500,1,1
bc,430,0.0,500,0,0
bc,431,514.0,500,1,1
bc,432,0.0,500,0,0
bc,433,692.0,500,1,1
bc,434,0.0,500,0,0
bc,435,0.0,500,0,0
bc,436,149.0,500,1,1
bc,437,657.0,500,1,1
bc,438,760.0,500,1,1
bc,439,0.0,500,0,0
bc,440,564.0,500,1,1
bc,441,0.0,500,0,0
bc,442,0.0,500,0,0
bc,443,884.0,500,1,1
bc,444,0.0,500,0,0
bc,445,159.0,500,1,1
bc,446,0.0,500,0,0
bc,447,0.0,500,0,0
bc,448,0.0,500,0,0
bc,449,0.0,500,0,0
bc,450,0.0,500,0,0
bc,451,0.0,500,0,0
bc,452,702.0,500,1,1
bc,453,0.0,500,0,0
bc,454,0.0,500,0,0
bc,455,0.0,500,0,0
bc,456,766.0,500,1,1
bc,457,0.0,500,0,0
bc,458,0.0,500,0,0
bc,459,0.0,500,0,0
bc,460,0.0,500,0,0
bc,461,0.0,500,0,0
bc,462,553.0,500,1,1
bc,463,0.0,500,0,0
bc,464,94.0,500,1,1
bc,465,386.0,500,1,1
bc,466,0.0,500,0,0
bc,467,414.0,500,1,1
bc,468,641.0,500,1,1
bc,469,0.0,500,0,0
bc,470,0.0,500,0,0
bc,471,0.0,500,0,0
bc,472,852.0,500,1,1
bc,473,0.0,500,0,0
bc,474,0.0,500,0,0
bc,475,0.0,500,0,0
bc,476,0.0,500,0,0
bc,477,717.0,500,1,1
bc,478,0.0,500,0,0
bc,479,222.0,500,1,1
bc,480,0.0,500,0,0
bc,481,0.0,500,0,0
bc,482,0.0,500,0,0
bc,483,0.0,500,0,0
bc,484,930.0,500,1,1
bc,485,557.0,500,1,1
bc,486,410.0,500,1,1
bc,487,0.0,500,0,0
bc,488,967.0,500,1,1
bc,489,0.0,500,0,0
bc,490,151.0,500,1,1
bc,491,939.0,500,1,1
bc,492,0.0,500,0,0
bc,493,0.0,500,0,0
bc,494,0.0,500,0,0
bc,495,0.0,500,0,0
bc,496,148.0,500,1,1
bc,497,0.0,500,0,0
bc,498,0.0,500,0,0
bc,499,29.0,500,1,1
